date,location,lat,lon,rainfall_mm,humidity_pct,solar_radiation_wm2,temp_c,temp_max_c,temp_min_c,wind_speed_10m_mps,cloud_cover_pct
2024-12-30,stockpile,-0.505,117.21,2.17,83.46,14.69,28.03,29.36,26.59,2.68,85.24
2024-12-31,stockpile,-0.505,117.21,7.51,82.98,11.24,27.76,29.01,26.89,2.75,98.22
2025-01-01,stockpile,-0.505,117.21,8.34,85.04,17.66,27.33,28.34,26.45,2.87,94.35
2025-01-02,stockpile,-0.505,117.21,15.53,83.72,3.98,27.61,28.87,26.63,2.75,99.45
2025-01-03,stockpile,-0.505,117.21,6.01,84.22,16.04,27.55,29.19,26.44,2.34,98.37
2025-01-04,stockpile,-0.505,117.21,6.9,82.33,8.12,27.66,29.15,26.17,1.76,97.94
2025-01-05,stockpile,-0.505,117.21,1.74,81.06,17.16,27.62,28.25,26.51,1.64,87.5
2025-01-06,stockpile,-0.505,117.21,0.45,78.59,19.9,28.21,29.99,26.59,1.77,67.62
2025-01-07,stockpile,-0.505,117.21,1.7,78.41,16.45,28.79,30.57,26.97,1.55,80.87
2025-01-08,stockpile,-0.505,117.21,10.7,83.74,4.47,27.66,28.41,26.93,2.67,98.56
2025-01-09,stockpile,-0.505,117.21,1.39,78.06,14.92,28.16,29.78,26.57,1.39,88.87
2025-01-10,stockpile,-0.505,117.21,9.8,82.25,20.21,27.96,29.3,26.65,2.01,81.43
2025-01-11,stockpile,-0.505,117.21,5.69,79.17,18.81,28.18,29.47,27.08,1.01,87.74
2025-01-12,stockpile,-0.505,117.21,4.83,82.94,19.53,27.69,28.65,26.89,2.01,90.8
2025-01-13,stockpile,-0.505,117.21,7.15,80.06,6.28,27.73,29.4,25.96,1.55,99.19
2025-01-14,stockpile,-0.505,117.21,22.3,83.34,18.56,27.75,28.85,26.66,3.76,87.56
2025-01-15,stockpile,-0.505,117.21,8.19,83.68,13.21,27.41,28.87,26.24,4.19,99.48
2025-01-16,stockpile,-0.505,117.21,3.28,80.65,20.59,27.61,29.33,25.58,3.03,97.08
2025-01-17,stockpile,-0.505,117.21,2.81,83.58,19.41,27.58,28.64,26.39,2.93,95.12
2025-01-18,stockpile,-0.505,117.21,1.66,84.86,18.95,27.42,28.59,26.33,4.33,95.19
2025-01-19,stockpile,-0.505,117.21,23.25,86.09,20.03,26.48,27.88,25.08,3.32,92.1
2025-01-20,stockpile,-0.505,117.21,14.08,84.96,18.16,26.46,28.04,24.92,2.03,99.15
2025-01-21,stockpile,-0.505,117.21,10.01,84.48,17.79,27.47,28.97,26.4,4.17,95.8
2025-01-22,stockpile,-0.505,117.21,5.79,85.11,10.92,26.9,27.96,25.76,3.26,99.76
2025-01-23,stockpile,-0.505,117.21,12.86,84.55,16.1,26.81,28.0,25.42,1.9,97.13
2025-01-24,stockpile,-0.505,117.21,19.15,86.5,14.19,26.54,27.14,25.9,1.54,98.71
2025-01-25,stockpile,-0.505,117.21,1.82,81.93,20.18,27.26,28.61,25.93,1.91,86.74
2025-01-26,stockpile,-0.505,117.21,105.15,83.75,3.69,27.32,28.76,26.31,1.88,99.19
2025-01-27,stockpile,-0.505,117.21,32.87,81.49,20.02,27.43,29.42,25.68,2.03,94.97
2025-01-28,stockpile,-0.505,117.21,13.75,81.58,10.77,27.67,29.38,26.14,2.63,98.93
2025-01-29,stockpile,-0.505,117.21,23.32,84.61,7.42,26.98,27.55,26.15,2.33,99.16
2025-01-30,stockpile,-0.505,117.21,10.44,84.02,8.64,26.36,27.56,25.15,1.96,99.25
2025-01-31,stockpile,-0.505,117.21,9.66,81.36,17.43,27.38,29.53,25.68,1.69,99.07
2025-02-01,stockpile,-0.505,117.21,20.14,83.51,12.01,26.95,27.91,25.99,2.01,99.64
2025-02-02,stockpile,-0.505,117.21,0.16,75.71,19.88,27.61,30.26,24.92,1.98,96.4
2025-02-03,stockpile,-0.505,117.21,0.55,79.61,18.52,28.06,29.63,26.5,2.24,87.57
2025-02-04,stockpile,-0.505,117.21,2.14,85.44,18.24,26.94,28.19,25.93,2.31,99.1
2025-02-05,stockpile,-0.505,117.21,4.86,83.39,21.52,27.14,28.15,25.9,2.22,89.96
2025-02-06,stockpile,-0.505,117.21,4.23,81.3,7.77,27.66,29.28,26.16,2.09,99.7
2025-02-07,stockpile,-0.505,117.21,4.31,84.85,14.76,27.2,27.88,26.49,2.34,99.45
2025-02-08,stockpile,-0.505,117.21,17.28,85.18,18.18,27.51,28.94,26.1,3.23,94.03
2025-02-09,stockpile,-0.505,117.21,9.65,84.56,12.37,27.74,28.93,26.62,3.04,99.47
2025-02-10,stockpile,-0.505,117.21,13.54,81.8,17.36,28.1,29.54,26.69,2.21,97.1
2025-02-11,stockpile,-0.505,117.21,17.01,81.78,12.86,27.89,28.98,26.74,1.15,98.8
2025-02-12,stockpile,-0.505,117.21,2.93,81.94,14.61,27.8,28.67,26.74,1.71,99.6
2025-02-13,stockpile,-0.505,117.21,1.71,84.27,13.37,27.59,28.99,26.45,2.9,99.41
2025-02-14,stockpile,-0.505,117.21,0.6,84.11,18.25,27.93,29.77,26.37,3.87,99.28
2025-02-15,stockpile,-0.505,117.21,5.19,84.21,21.38,28.07,29.59,26.55,4.49,94.82
2025-02-16,stockpile,-0.505,117.21,9.36,84.0,19.78,27.95,29.05,26.82,2.86,94.43
2025-02-17,stockpile,-0.505,117.21,8.14,82.09,15.54,27.52,29.15,26.24,3.09,99.15
2025-02-18,stockpile,-0.505,117.21,9.61,78.23,8.64,27.51,29.25,25.7,2.05,99.72
2025-02-19,stockpile,-0.505,117.21,22.43,80.59,22.21,27.4,28.2,26.4,1.64,82.04
2025-02-20,stockpile,-0.505,117.21,7.75,78.64,8.77,27.78,29.14,26.51,1.35,99.56
2025-02-21,stockpile,-0.505,117.21,3.53,83.28,20.05,27.48,28.49,26.35,2.29,92.15
2025-02-22,stockpile,-0.505,117.21,1.81,83.65,11.17,27.4,28.76,26.24,3.13,98.32
2025-02-23,stockpile,-0.505,117.21,5.17,84.57,8.4,27.07,28.08,26.21,4.82,99.6
2025-02-24,stockpile,-0.505,117.21,1.79,85.44,11.1,26.86,27.8,25.85,3.97,98.88
2025-02-25,stockpile,-0.505,117.21,2.04,82.6,20.1,27.55,29.29,25.73,3.76,91.25
2025-02-26,stockpile,-0.505,117.21,1.93,83.01,18.04,27.24,28.36,26.04,2.74,98.38
2025-02-27,stockpile,-0.505,117.21,1.19,83.08,16.32,27.27,28.24,26.29,3.0,94.73
2025-02-28,stockpile,-0.505,117.21,6.73,83.37,21.21,27.92,29.63,26.56,3.63,77.27
2025-03-01,stockpile,-0.505,117.21,2.11,81.84,10.0,27.45,28.48,26.42,2.5,93.26
2025-03-02,stockpile,-0.505,117.21,0.5,83.68,16.1,27.48,28.44,26.47,3.55,95.79
2025-03-03,stockpile,-0.505,117.21,4.68,81.52,22.51,28.19,30.14,26.23,2.9,79.02
2025-03-04,stockpile,-0.505,117.21,17.79,84.23,19.28,28.0,29.14,26.98,2.53,94.01
2025-03-05,stockpile,-0.505,117.21,5.86,82.41,6.69,27.76,29.36,26.93,1.78,99.29
2025-03-06,stockpile,-0.505,117.21,15.19,84.34,22.01,27.8,29.41,26.47,3.5,95.09
2025-03-07,stockpile,-0.505,117.21,17.39,84.46,5.96,27.03,27.73,25.97,2.66,98.91
2025-03-08,stockpile,-0.505,117.21,6.61,83.39,7.72,26.67,27.5,25.78,3.21,99.66
2025-03-09,stockpile,-0.505,117.21,1.17,85.11,22.52,27.04,28.32,25.88,4.22,92.32
2025-03-10,stockpile,-0.505,117.21,3.98,86.63,20.86,27.33,28.78,26.1,3.49,86.2
2025-03-11,stockpile,-0.505,117.21,5.43,83.35,14.07,27.9,29.7,26.54,2.46,90.29
2025-03-12,stockpile,-0.505,117.21,3.15,84.1,23.47,27.75,29.31,26.36,3.48,78.14
2025-03-13,stockpile,-0.505,117.21,1.49,83.73,8.66,27.74,29.4,26.3,3.52,99.16
2025-03-14,stockpile,-0.505,117.21,0.75,84.09,23.97,27.77,28.71,26.66,3.81,75.69
2025-03-15,stockpile,-0.505,117.21,9.97,81.4,22.58,28.2,29.49,26.86,2.41,78.98
2025-03-16,stockpile,-0.505,117.21,27.12,81.31,16.84,27.68,28.67,26.46,1.37,98.53
2025-03-17,stockpile,-0.505,117.21,5.45,79.67,9.32,27.32,29.06,25.69,1.53,99.43
2025-03-18,stockpile,-0.505,117.21,1.61,78.38,23.29,28.04,29.38,26.62,2.14,75.56
2025-03-19,stockpile,-0.505,117.21,5.88,83.98,20.34,27.8,28.86,26.96,2.39,91.43
2025-03-20,stockpile,-0.505,117.21,8.09,78.39,5.66,27.83,29.23,26.62,1.18,99.17
2025-03-21,stockpile,-0.505,117.21,10.25,82.61,11.24,27.05,28.16,26.14,1.83,98.49
2025-03-22,stockpile,-0.505,117.21,9.75,80.47,14.62,27.18,28.8,25.86,1.4,98.91
2025-03-23,stockpile,-0.505,117.21,5.56,76.56,17.81,27.7,28.99,26.11,1.34,95.89
2025-03-24,stockpile,-0.505,117.21,3.05,76.36,21.71,28.24,30.15,26.62,1.71,87.3
2025-03-25,stockpile,-0.505,117.21,4.46,81.36,12.14,27.55,29.1,26.39,1.67,98.29
2025-03-26,stockpile,-0.505,117.21,2.04,78.05,17.65,28.54,29.92,26.74,1.36,96.78
2025-03-27,stockpile,-0.505,117.21,2.45,76.23,20.97,29.4,30.9,28.11,0.99,74.35
2025-03-28,stockpile,-0.505,117.21,5.59,81.16,23.15,29.16,30.27,28.08,1.74,61.35
2025-03-29,stockpile,-0.505,117.21,13.66,80.55,15.66,28.32,29.12,26.38,2.68,88.57
2025-03-30,stockpile,-0.505,117.21,9.63,78.47,4.88,27.27,29.68,24.9,2.97,99.19
2025-03-31,stockpile,-0.505,117.21,9.99,82.13,23.1,27.77,28.71,27.12,2.35,78.99
2025-04-01,stockpile,-0.505,117.21,8.82,78.62,10.34,27.54,28.38,26.62,1.37,99.24
2025-04-02,stockpile,-0.505,117.21,3.07,83.92,19.92,26.72,27.72,25.77,1.98,90.62
2025-04-03,stockpile,-0.505,117.21,2.19,75.75,18.87,28.16,29.83,26.47,1.12,78.96
2025-04-04,stockpile,-0.505,117.21,10.49,81.3,14.64,27.81,28.64,26.95,2.72,99.54
2025-04-05,stockpile,-0.505,117.21,10.33,78.32,20.74,28.39,30.67,26.42,2.66,94.93
2025-04-06,stockpile,-0.505,117.21,1.34,81.92,13.9,27.42,28.08,26.76,2.13,98.71
2025-04-07,stockpile,-0.505,117.21,0.15,73.57,21.54,28.72,31.25,26.65,1.56,91.95
2025-04-08,stockpile,-0.505,117.21,4.68,77.81,20.99,28.78,30.38,27.57,1.99,80.07
2025-04-09,stockpile,-0.505,117.21,8.35,78.94,12.51,28.43,29.52,27.29,1.32,98.35
2025-04-10,stockpile,-0.505,117.21,1.95,79.58,20.95,28.49,29.71,27.07,1.61,83.53
2025-04-11,stockpile,-0.505,117.21,12.92,83.63,10.69,27.55,27.98,26.86,2.12,98.25
2025-04-12,stockpile,-0.505,117.21,5.34,78.77,22.64,28.19,29.76,26.59,1.53,64.24
2025-04-13,stockpile,-0.505,117.21,4.93,76.76,10.38,28.87,30.36,27.46,1.37,89.77
2025-04-14,stockpile,-0.505,117.21,4.47,80.49,18.36,28.49,30.18,26.92,1.72,82.44
2025-04-15,stockpile,-0.505,117.21,5.68,77.86,11.32,28.54,30.11,26.74,1.6,97.95
2025-04-16,stockpile,-0.505,117.21,2.94,80.26,21.63,28.13,29.18,27.0,1.91,80.81
2025-04-17,stockpile,-0.505,117.21,11.96,79.29,16.72,28.16,29.24,26.75,1.89,93.37
2025-04-18,stockpile,-0.505,117.21,3.66,75.01,17.86,29.02,30.77,26.84,2.0,81.28
2025-04-19,stockpile,-0.505,117.21,0.95,77.53,17.02,28.82,30.21,27.82,1.9,92.0
2025-04-20,stockpile,-0.505,117.21,18.88,79.58,21.81,28.76,30.36,27.45,1.86,73.35
2025-04-21,stockpile,-0.505,117.21,21.83,79.52,13.31,28.19,28.74,27.57,1.44,91.02
2025-04-22,stockpile,-0.505,117.21,1.15,81.7,11.15,27.67,28.73,26.65,1.92,93.13
2025-04-23,stockpile,-0.505,117.21,0.49,75.74,13.05,28.05,28.95,26.96,1.39,99.15
2025-04-24,stockpile,-0.505,117.21,7.89,78.33,15.98,27.73,28.34,26.97,1.65,97.86
2025-04-25,stockpile,-0.505,117.21,17.47,75.24,12.92,28.02,29.46,26.71,1.37,99.34
2025-04-26,stockpile,-0.505,117.21,29.18,78.29,19.77,28.19,29.89,26.83,2.84,86.86
2025-04-27,stockpile,-0.505,117.21,13.64,76.48,20.11,28.43,29.8,26.76,1.52,70.08
2025-04-28,stockpile,-0.505,117.21,4.32,76.27,13.74,28.51,29.6,27.62,1.34,95.48
2025-04-29,stockpile,-0.505,117.21,3.55,79.29,11.66,28.32,29.7,27.36,1.99,98.39
2025-04-30,stockpile,-0.505,117.21,4.5,79.78,18.33,28.43,30.18,26.79,2.15,88.13
2025-05-01,stockpile,-0.505,117.21,2.21,80.73,18.66,28.45,29.55,27.35,2.07,78.81
2025-05-02,stockpile,-0.505,117.21,3.7,80.17,7.63,28.72,30.36,27.16,1.91,98.59
2025-05-03,stockpile,-0.505,117.21,0.36,80.25,20.32,28.6,29.79,27.38,1.69,76.55
2025-05-04,stockpile,-0.505,117.21,0.87,74.98,22.21,29.36,31.6,27.74,1.08,64.95
2025-05-05,stockpile,-0.505,117.21,24.61,77.97,15.65,29.06,30.68,27.66,1.49,83.39
2025-05-06,stockpile,-0.505,117.21,7.29,79.46,19.64,28.15,29.0,27.13,1.8,82.15
2025-05-07,stockpile,-0.505,117.21,0.57,76.07,14.45,28.6,30.57,26.95,2.32,82.42
2025-05-08,stockpile,-0.505,117.21,0.99,78.68,22.72,28.81,30.13,27.59,3.31,36.87
2025-05-09,stockpile,-0.505,117.21,3.37,82.31,20.27,28.64,30.07,27.55,2.36,66.43
2025-05-10,stockpile,-0.505,117.21,1.82,82.46,7.61,28.03,29.23,26.92,2.93,99.31
2025-05-11,stockpile,-0.505,117.21,10.56,81.28,20.64,28.36,29.9,26.83,2.28,66.85
2025-05-12,stockpile,-0.505,117.21,12.45,77.83,8.64,28.82,29.83,27.6,1.46,98.33
2025-05-13,stockpile,-0.505,117.21,14.58,79.2,20.19,28.71,29.73,27.63,1.74,76.02
2025-05-14,stockpile,-0.505,117.21,1.68,79.66,17.85,28.69,30.03,27.33,2.02,85.48
2025-05-15,stockpile,-0.505,117.21,0.11,79.3,20.25,28.54,29.48,27.46,1.75,72.09
2025-05-16,stockpile,-0.505,117.21,8.06,78.02,17.21,28.82,30.06,27.8,1.73,90.7
2025-05-17,stockpile,-0.505,117.21,11.04,77.44,16.25,28.74,30.11,27.6,1.55,79.8
2025-05-18,stockpile,-0.505,117.21,0.82,83.48,17.85,27.88,28.73,27.04,2.42,80.8
2025-05-19,stockpile,-0.505,117.21,0.66,81.12,18.03,28.53,30.06,27.09,2.12,77.74
2025-05-20,stockpile,-0.505,117.21,5.69,81.74,8.59,28.26,29.04,27.56,2.34,86.53
2025-05-21,stockpile,-0.505,117.21,5.08,81.88,5.62,27.9,28.7,27.2,1.91,97.34
2025-05-22,stockpile,-0.505,117.21,4.99,80.5,18.22,28.33,29.66,27.15,2.34,71.08
2025-05-23,stockpile,-0.505,117.21,4.16,80.41,13.32,28.24,29.26,27.35,1.61,85.48
2025-05-24,stockpile,-0.505,117.21,0.42,81.59,19.4,28.26,29.51,27.04,1.9,81.27
2025-05-25,stockpile,-0.505,117.21,1.03,81.81,17.27,28.57,29.57,27.52,2.69,79.03
2025-05-26,stockpile,-0.505,117.21,2.22,80.33,18.77,28.98,30.55,27.5,2.63,66.28
2025-05-27,stockpile,-0.505,117.21,30.96,83.42,4.04,28.1,28.79,27.2,3.01,99.18
2025-05-28,stockpile,-0.505,117.21,11.55,82.3,21.24,28.01,29.87,26.67,3.92,62.91
2025-05-29,stockpile,-0.505,117.21,10.01,81.79,15.41,27.87,29.0,26.42,1.55,93.1
2025-05-30,stockpile,-0.505,117.21,12.32,75.67,20.22,28.81,30.42,27.22,1.18,63.33
2025-05-31,stockpile,-0.505,117.21,18.03,78.57,9.73,27.82,28.74,26.53,1.37,87.69
2025-06-01,stockpile,-0.505,117.21,26.08,82.13,6.83,26.81,27.68,25.84,1.43,99.71
2025-06-02,stockpile,-0.505,117.21,25.06,82.51,11.24,26.89,28.2,25.88,1.89,99.54
2025-06-03,stockpile,-0.505,117.21,6.85,83.84,10.37,26.93,27.66,26.19,3.07,99.89
2025-06-04,stockpile,-0.505,117.21,0.48,77.87,18.24,27.84,29.87,26.06,3.14,90.63
2025-06-05,stockpile,-0.505,117.21,1.71,80.82,19.5,28.24,29.5,27.24,2.88,68.67
2025-06-06,stockpile,-0.505,117.21,0.4,83.6,16.56,28.07,29.21,26.95,3.01,82.93
2025-06-07,stockpile,-0.505,117.21,0.33,84.63,8.44,27.86,29.08,26.76,3.85,94.97
2025-06-08,stockpile,-0.505,117.21,0.29,84.03,14.58,27.95,29.71,26.28,3.67,87.32
2025-06-09,stockpile,-0.505,117.21,0.88,85.48,19.87,27.72,28.56,26.68,2.87,72.63
2025-06-10,stockpile,-0.505,117.21,23.32,82.7,18.75,28.29,29.73,26.87,3.19,65.46
2025-06-11,stockpile,-0.505,117.21,20.38,82.63,17.55,28.29,29.44,27.18,3.03,94.51
2025-06-12,stockpile,-0.505,117.21,2.38,82.12,16.52,27.96,28.87,27.07,1.63,91.98
2025-06-13,stockpile,-0.505,117.21,2.06,84.75,20.7,28.17,29.22,27.17,2.87,59.49
2025-06-14,stockpile,-0.505,117.21,5.09,80.02,9.33,28.29,29.83,26.77,2.06,97.78
2025-06-15,stockpile,-0.505,117.21,2.65,78.13,15.25,28.29,29.94,26.77,2.35,79.62
2025-06-16,stockpile,-0.505,117.21,6.64,80.78,13.96,28.51,29.97,26.97,2.1,72.01
2025-06-17,stockpile,-0.505,117.21,5.07,75.69,19.99,28.91,30.73,27.6,0.94,61.8
2025-06-18,stockpile,-0.505,117.21,10.48,80.38,15.59,28.01,29.09,27.07,0.97,84.68
2025-06-19,stockpile,-0.505,117.21,56.69,80.97,10.9,27.81,29.09,26.67,1.39,98.4
2025-06-20,stockpile,-0.505,117.21,15.4,85.98,7.6,26.32,26.98,25.61,3.36,99.44
2025-06-21,stockpile,-0.505,117.21,5.17,81.82,18.32,27.37,28.76,25.95,2.84,94.39
2025-06-22,stockpile,-0.505,117.21,3.13,85.61,15.28,26.88,28.53,25.7,3.19,96.62
2025-06-23,stockpile,-0.505,117.21,0.26,80.36,19.46,27.47,29.23,25.65,1.17,73.69
2025-06-24,stockpile,-0.505,117.21,0.28,84.95,8.87,27.31,28.38,26.34,3.51,95.36
2025-06-25,stockpile,-0.505,117.21,0.96,87.26,17.02,26.88,27.91,25.96,4.3,91.72
2025-06-26,stockpile,-0.505,117.21,0.41,79.94,11.99,27.68,29.48,25.85,1.95,95.86
2025-06-27,stockpile,-0.505,117.21,0.22,78.84,18.5,27.8,29.23,26.21,2.37,86.37
2025-06-28,stockpile,-0.505,117.21,0.27,79.44,13.48,27.71,28.77,26.57,1.6,87.15
2025-06-29,stockpile,-0.505,117.21,0.25,84.36,16.51,27.18,28.33,26.13,3.72,77.14
2025-06-30,stockpile,-0.505,117.21,3.0,85.9,10.01,26.66,27.49,25.88,4.34,99.04
2025-07-01,stockpile,-0.505,117.21,8.06,78.82,20.49,28.12,30.46,26.09,3.69,74.08
2025-07-02,stockpile,-0.505,117.21,7.56,85.49,20.54,27.48,28.87,26.41,3.46,69.1
2025-07-03,stockpile,-0.505,117.21,0.86,83.37,19.78,27.68,29.47,25.97,2.13,67.84
2025-07-04,stockpile,-0.505,117.21,2.98,84.18,11.96,27.59,28.69,26.55,2.28,81.84
2025-07-05,stockpile,-0.505,117.21,2.66,80.67,15.99,27.69,29.19,26.26,2.49,91.07
2025-07-06,stockpile,-0.505,117.21,3.48,84.81,18.24,27.33,28.55,26.29,2.94,76.11
2025-07-07,stockpile,-0.505,117.21,5.36,79.21,11.62,27.22,28.91,25.86,1.85,97.79
2025-07-08,stockpile,-0.505,117.21,3.63,79.32,19.81,27.16,29.38,25.15,1.65,78.5
2025-07-09,stockpile,-0.505,117.21,0.34,81.39,20.48,27.33,28.41,26.22,3.45,59.39
2025-07-10,stockpile,-0.505,117.21,5.34,83.61,9.23,27.29,28.53,26.22,3.33,89.93
2025-07-11,stockpile,-0.505,117.21,2.68,81.26,12.0,27.51,28.7,26.21,2.4,97.5
2025-07-12,stockpile,-0.505,117.21,2.01,78.82,16.53,27.8,28.89,26.99,1.2,87.06
2025-07-13,stockpile,-0.505,117.21,1.13,78.91,20.6,28.16,29.94,26.59,1.34,58.08
2025-07-14,stockpile,-0.505,117.21,4.13,84.3,16.67,27.89,29.25,26.77,3.52,92.63
2025-07-15,stockpile,-0.505,117.21,17.93,86.4,5.15,27.22,28.11,26.37,3.25,99.41
2025-07-16,stockpile,-0.505,117.21,30.2,87.1,14.86,26.85,27.81,25.8,3.22,94.67
2025-07-17,stockpile,-0.505,117.21,18.99,87.6,5.37,26.54,27.66,25.85,4.06,99.64
2025-07-18,stockpile,-0.505,117.21,5.22,83.02,14.93,26.83,28.71,25.5,5.23,97.93
2025-07-19,stockpile,-0.505,117.21,0.0,80.2,15.26,26.95,28.67,25.56,5.62,84.81
2025-07-20,stockpile,-0.505,117.21,0.0,76.89,21.25,27.17,29.41,25.21,4.19,47.81
2025-07-21,stockpile,-0.505,117.21,0.0,79.52,20.57,27.17,29.54,25.12,3.69,35.2
2025-07-22,stockpile,-0.505,117.21,0.13,82.56,20.51,27.34,29.32,25.73,3.26,56.84
2025-07-23,stockpile,-0.505,117.21,0.32,85.86,20.32,27.36,28.8,25.99,3.22,55.57
2025-07-24,stockpile,-0.505,117.21,0.36,86.14,20.7,27.84,29.73,26.09,3.34,38.59
2025-07-25,stockpile,-0.505,117.21,0.34,86.55,19.99,27.88,29.16,26.66,3.78,57.61
2025-07-26,stockpile,-0.505,117.21,0.52,85.8,19.68,27.67,29.4,26.17,3.44,54.45
2025-07-27,stockpile,-0.505,117.21,0.75,81.02,12.92,27.77,29.38,26.56,2.09,96.5
2025-07-28,stockpile,-0.505,117.21,0.12,84.38,16.31,27.75,29.77,26.6,2.97,75.3
2025-07-29,stockpile,-0.505,117.21,0.07,87.13,19.16,27.59,28.99,26.17,4.28,39.35
2025-07-30,stockpile,-0.505,117.21,0.28,84.55,19.52,27.88,29.7,26.51,2.52,38.89
2025-07-31,stockpile,-0.505,117.21,0.9,82.96,18.28,28.04,29.83,26.56,2.09,59.76
2025-08-01,stockpile,-0.505,117.21,0.38,80.35,21.65,28.53,30.71,26.88,1.78,37.26
2025-08-02,stockpile,-0.505,117.21,1.14,80.57,15.12,28.56,30.02,27.57,2.04,71.39
2025-08-03,stockpile,-0.505,117.21,10.73,86.15,9.0,27.87,28.86,27.16,2.39,91.97
2025-08-04,stockpile,-0.505,117.21,18.71,84.53,12.83,27.04,28.3,26.33,2.49,98.17
2025-08-05,stockpile,-0.505,117.21,1.69,80.98,20.91,27.44,29.0,25.89,1.79,65.81
2025-08-06,stockpile,-0.505,117.21,3.59,80.53,10.55,26.97,27.38,26.4,1.68,96.98
2025-08-07,stockpile,-0.505,117.21,0.78,74.39,14.63,27.65,29.29,26.62,1.52,80.48
2025-08-08,stockpile,-0.505,117.21,0.47,78.62,15.82,27.96,29.4,26.73,2.28,72.47
2025-08-09,stockpile,-0.505,117.21,3.53,81.09,11.74,26.94,28.66,25.91,2.14,90.19
2025-08-10,stockpile,-0.505,117.21,7.81,85.27,11.07,26.54,27.86,25.5,3.08,79.53
2025-08-11,stockpile,-0.505,117.21,0.91,84.83,20.09,26.74,27.77,25.63,2.85,63.34
2025-08-12,stockpile,-0.505,117.21,42.01,81.92,12.17,26.69,27.57,25.71,1.44,97.86
2025-08-13,stockpile,-0.505,117.21,6.72,82.57,11.33,27.07,28.54,25.56,2.93,99.04
2025-08-14,stockpile,-0.505,117.21,0.34,82.95,18.09,27.02,28.51,25.59,4.61,84.04
2025-08-15,stockpile,-0.505,117.21,3.11,82.28,19.63,27.3,28.98,25.54,3.79,82.55
2025-08-16,stockpile,-0.505,117.21,1.54,82.01,18.95,27.38,28.94,26.09,2.19,77.34
2025-08-17,stockpile,-0.505,117.21,5.0,84.32,14.34,26.95,27.52,26.41,3.43,93.04
2025-08-18,stockpile,-0.505,117.21,2.94,83.1,17.15,27.2,28.51,26.2,3.92,87.82
2025-08-19,stockpile,-0.505,117.21,19.04,81.24,16.75,27.09,28.09,26.45,0.9,82.26
2025-08-20,stockpile,-0.505,117.21,11.98,84.28,15.85,26.48,28.01,25.33,3.38,90.54
2025-08-21,stockpile,-0.505,117.21,1.01,83.85,13.1,26.47,28.31,24.9,3.62,99.0
2025-08-22,stockpile,-0.505,117.21,0.55,78.08,16.49,27.04,28.86,25.38,2.0,97.5
2025-08-23,stockpile,-0.505,117.21,0.35,72.69,11.89,27.15,29.04,25.66,1.35,99.52
2025-08-24,stockpile,-0.505,117.21,1.8,78.67,11.69,26.49,28.2,25.01,2.28,95.57
2025-08-25,stockpile,-0.505,117.21,5.33,80.3,11.37,26.85,28.67,25.2,2.99,95.24
2025-08-26,stockpile,-0.505,117.21,1.26,82.1,19.8,26.7,27.86,25.61,3.68,81.43
2025-08-27,stockpile,-0.505,117.21,0.7,84.01,12.02,26.81,28.23,25.56,3.3,87.31
2025-08-28,stockpile,-0.505,117.21,0.79,83.2,14.56,27.17,29.05,25.64,2.86,96.57
2025-08-29,stockpile,-0.505,117.21,1.13,84.79,21.52,27.39,29.24,25.72,3.95,65.43
2025-08-30,stockpile,-0.505,117.21,6.68,84.24,11.39,27.22,28.38,26.05,2.18,95.05
2025-08-31,stockpile,-0.505,117.21,30.87,81.58,7.86,27.34,28.56,26.05,1.64,99.29
2025-09-01,stockpile,-0.505,117.21,11.02,82.75,19.85,27.48,29.08,26.02,2.59,87.77
2025-09-02,stockpile,-0.505,117.21,1.91,79.52,21.34,27.93,30.13,25.8,2.33,69.98
2025-09-03,stockpile,-0.505,117.21,8.61,80.52,18.05,28.26,29.87,27.31,2.15,78.25
2025-09-04,stockpile,-0.505,117.21,3.36,80.85,18.2,27.8,29.05,26.62,2.01,84.04
2025-09-05,stockpile,-0.505,117.21,2.95,78.6,16.98,27.69,29.08,26.38,1.41,94.41
2025-09-06,stockpile,-0.505,117.21,3.89,81.71,9.9,27.01,28.16,25.88,1.64,94.27
2025-09-07,stockpile,-0.505,117.21,3.76,83.8,16.11,26.86,27.77,25.9,2.38,92.26
2025-09-08,stockpile,-0.505,117.21,1.12,86.36,14.99,26.51,27.09,25.68,2.51,80.32
2025-09-09,stockpile,-0.505,117.21,6.98,87.89,9.57,26.46,27.23,25.77,2.62,75.97
2025-09-10,stockpile,-0.505,117.21,6.56,86.45,17.11,26.46,27.65,25.57,2.58,80.01
2025-09-11,stockpile,-0.505,117.21,1.87,80.69,13.89,27.46,29.39,25.62,2.33,91.4
2025-09-12,stockpile,-0.505,117.21,44.42,86.72,18.29,27.33,28.59,26.33,3.59,88.46
2025-09-13,stockpile,-0.505,117.21,31.56,83.13,18.41,27.93,30.01,26.19,2.42,87.63
2025-09-14,stockpile,-0.505,117.21,6.99,83.82,11.56,27.5,28.6,26.36,1.89,91.18
2025-09-15,stockpile,-0.505,117.21,2.82,85.04,16.38,27.04,27.96,26.01,2.07,96.85
2025-09-16,stockpile,-0.505,117.21,3.05,84.4,11.93,26.84,27.52,26.05,2.51,90.4
2025-09-17,stockpile,-0.505,117.21,7.65,82.47,12.9,27.15,28.33,26.04,2.36,99.38
